temperature,humidity,soil_moisture,pump_on
20.04,51.64,22.63,0
19.52,52.82,17.8,0
19.92,36.0,23.95,0
28.99,54.36,20.82,1
31.49,62.5,23.19,1
20.45,38.72,20.36,0
18.14,61.21,24.32,0
18.26,58.89,19.88,0
17.84,46.63,25.04,0
25.52,47.27,16.29,1
31.9,71.65,49.74,0
20.41,51.03,22.58,0
34.22,77.6,67.02,0
20.32,64.86,26.29,0
17.57,46.71,21.35,0
30.94,42.22,20.06,1
27.43,54.1,15.69,1
20.67,45.41,24.28,0
18.32,57.98,28.25,0
25.94,51.93,19.8,1
27.21,78.5,55.98,0
20.58,63.64,26.35,0
20.0,68.17,24.26,0
19.93,48.12,23.3,0
31.06,78.48,42.21,0
30.9,46.74,17.09,1
32.59,79.37,38.87,0
24.99,58.61,22.23,0
25.76,39.83,16.51,1
18.92,42.61,25.04,0
18.67,49.91,19.5,0
19.4,40.36,25.2,0
16.65,58.08,27.2,0
25.54,47.64,15.37,1
34.05,82.9,39.83,0
24.92,65.33,27.36,0
29.76,59.94,21.0,1
18.83,58.59,28.61,0
30.11,55.51,22.63,1
32.76,80.44,38.19,0
26.37,58.55,23.99,1
28.77,51.84,18.98,1
27.85,40.69,17.17,1
20.34,67.53,35.43,0
32.56,80.21,60.8,0
21.68,56.38,28.65,0
28.67,44.06,15.47,1
24.12,78.51,74.3,0
29.18,47.28,17.91,1
31.25,74.66,54.51,0
25.82,45.2,19.33,1
23.11,53.66,16.96,0
32.46,67.16,21.25,1
32.25,52.65,24.07,1
19.14,60.76,23.18,0
18.94,53.68,28.19,0
21.78,57.67,30.0,0
22.11,35.2,26.77,0
28.71,76.89,37.12,0
16.01,59.5,31.2,0
30.38,51.15,17.45,1
17.71,62.98,30.95,0
25.72,66.51,20.88,1
29.11,83.94,63.23,0
17.81,57.37,30.84,0
22.49,36.33,21.13,0
17.7,50.12,18.41,0
29.64,55.04,19.29,1
17.09,46.61,17.86,0
32.66,79.35,43.42,0
27.89,47.34,21.35,1
25.83,47.33,17.16,1
27.64,55.6,17.62,1
28.96,70.56,48.53,0
19.41,51.71,19.37,0
35.24,79.48,60.91,0
29.78,74.93,46.45,0
28.63,57.17,18.39,1
28.45,46.37,12.54,1
30.95,79.12,42.31,0
20.2,66.21,24.75,0
22.5,48.55,20.32,0
24.95,46.65,13.87,0
19.01,61.55,24.97,0
33.94,76.11,71.17,0
27.9,79.82,45.71,0
27.97,57.55,23.66,1
30.98,47.41,14.06,1
32.82,78.83,64.53,0
28.76,83.43,62.77,0
28.15,81.98,64.53,0
25.04,60.18,16.18,1
32.87,51.07,15.74,1
28.46,70.03,44.15,0
20.65,45.28,17.84,0
20.42,45.04,22.78,0
29.03,83.61,62.68,0
27.79,72.8,46.94,0
33.2,80.02,45.61,0
19.64,49.73,23.85,0
28.15,58.0,20.84,1
18.53,56.66,23.29,0
31.8,71.7,48.0,0
32.92,74.98,44.97,0
21.96,46.16,22.2,0
24.42,53.91,20.65,0
20.25,49.02,27.31,0
23.2,60.63,26.88,0
29.43,41.77,16.72,1
35.21,80.16,48.62,0
28.07,68.94,20.88,1
19.14,62.61,26.77,0
33.29,74.73,49.76,0
26.91,79.06,45.86,0
23.73,62.86,28.55,0
28.97,60.72,22.5,1
18.27,46.01,21.62,0
29.39,51.59,18.22,1
30.54,70.95,60.44,0
22.2,59.42,25.68,0
18.77,46.29,24.64,0
28.29,45.66,16.03,1
26.44,56.02,21.09,1
19.89,62.98,25.33,0
16.53,43.27,20.49,0
28.08,72.4,51.06,0
17.97,56.41,27.48,0
21.01,63.18,27.25,0
30.38,57.64,21.65,1
28.89,67.38,22.9,1
29.1,76.07,65.25,0
19.0,53.56,26.96,0
27.72,63.4,17.48,1
21.09,44.74,23.0,0
25.89,82.55,69.19,0
26.36,84.29,72.4,0
33.41,73.21,43.64,0
22.11,43.8,24.92,0
33.34,40.33,14.17,1
21.18,56.39,25.84,0
27.8,78.03,48.89,0
17.84,52.73,27.83,0
24.96,59.32,24.45,0
24.85,55.65,20.85,0
32.75,85.09,48.46,0
27.81,43.92,13.95,1
20.42,46.42,23.14,0
24.91,59.95,22.83,0
24.44,61.72,19.68,0
32.6,66.73,42.75,0
30.29,45.54,20.27,1
23.14,44.66,15.98,0
15.79,50.51,22.55,0
19.34,59.13,30.05,0
36.66,79.37,64.42,0
19.51,55.35,28.64,0
18.93,47.49,21.64,0
25.23,58.0,19.32,1
18.07,62.8,26.81,0
29.69,71.87,52.81,0
31.2,40.53,14.2,1
23.38,50.92,22.89,0
21.33,43.98,26.52,0
32.29,74.79,62.79,0
31.28,75.38,68.09,0
24.21,51.25,16.49,0
26.15,51.96,16.85,1
29.55,79.81,45.46,0
20.26,60.55,24.89,0
21.43,60.89,24.65,0
19.58,53.06,26.12,0
28.78,51.16,16.15,1
25.89,65.64,22.19,1
24.35,44.56,15.8,0
32.31,68.1,23.91,1
25.28,81.1,70.87,0
30.81,80.58,43.69,0
27.24,61.18,19.14,1
19.5,53.98,24.84,0
33.2,73.06,64.13,0
32.31,78.47,50.03,0
28.49,84.21,61.68,0
21.25,57.24,26.99,0
20.03,47.96,23.77,0
27.99,61.21,22.9,1
32.86,74.62,62.7,0
27.57,76.23,41.07,0
21.46,59.57,31.59,0
26.93,59.69,23.26,1
28.54,75.97,61.07,0
27.71,39.44,19.88,1
16.04,58.16,28.42,0
27.2,81.2,50.58,0
25.79,55.51,15.8,1
16.8,63.83,26.43,0
30.07,79.59,46.88,0
29.76,65.5,26.33,1
33.96,74.33,71.8,0
36.46,68.97,62.34,0
33.49,57.04,17.14,1
29.66,77.17,63.96,0
22.55,57.77,23.68,0
30.17,52.62,15.18,1
27.87,63.77,17.25,1
26.89,45.32,16.01,1
21.89,57.73,14.58,0
29.51,75.17,65.28,0
25.78,62.25,24.46,1
33.92,75.46,41.0,0
29.78,74.83,74.14,0
21.57,60.37,25.53,0
27.73,37.78,21.59,1
26.62,71.39,47.33,0
30.85,74.16,48.27,0
22.53,65.65,27.61,0
20.25,50.67,18.89,0
29.56,60.88,23.09,1
21.97,61.71,25.35,0
32.96,79.73,66.53,0
20.09,45.64,23.39,0
29.2,78.03,58.59,0
33.79,80.6,59.35,0
21.3,61.32,29.15,0
28.07,44.36,16.84,1
25.47,48.82,12.83,1
30.93,59.57,24.76,1
19.22,62.35,23.69,0
32.11,64.74,32.96,0
30.47,73.23,69.09,0
26.43,62.19,18.98,1
27.21,42.09,17.13,1
33.29,82.63,42.44,0
21.84,58.66,25.76,0
28.32,59.56,24.4,1
35.39,47.2,13.47,1
18.37,44.34,25.03,0
30.06,76.11,39.17,0
18.39,39.59,25.95,0
30.96,74.08,59.85,0
34.57,84.4,34.81,0
23.72,48.09,16.58,0
19.91,38.89,26.93,0
18.86,46.0,21.88,0
19.58,57.84,27.61,0
21.78,73.76,30.61,0
20.43,41.63,26.66,0
19.17,36.93,24.44,0
31.37,62.23,20.93,1
30.66,77.0,53.72,0
22.02,58.59,27.21,0
20.74,56.86,24.5,0
18.13,50.42,18.9,0
27.51,60.64,22.57,1
20.1,53.36,25.62,0
30.1,75.23,63.91,0
27.59,71.05,65.89,0
29.49,38.34,16.5,1
32.61,77.47,39.81,0
25.84,50.33,22.58,1
23.68,57.63,22.04,0
16.55,48.35,26.88,0
27.68,75.38,70.02,0
26.54,82.19,64.35,0
28.61,87.29,70.43,0
27.1,50.21,15.85,1
23.3,65.91,24.09,0
34.79,74.5,72.01,0
15.77,61.1,29.28,0
29.6,54.7,25.62,1
18.73,44.02,17.63,0
33.24,78.36,48.53,0
25.8,52.59,24.31,1
21.31,48.96,23.3,0
29.02,59.16,12.51,1
21.0,54.43,24.07,0
26.05,76.44,49.61,0
20.99,49.42,19.38,0
33.99,86.75,52.38,0
16.59,52.94,29.29,0
21.83,44.08,25.97,0
25.35,53.56,16.7,1
30.06,66.9,20.76,1
28.62,45.72,19.3,1
25.3,46.65,19.42,1
29.62,82.95,63.03,0
25.26,47.85,17.82,1
32.88,76.16,44.33,0
19.62,56.42,26.95,0
25.0,81.98,53.24,0
30.3,82.63,43.68,0
19.14,60.27,25.58,0
27.81,54.79,15.03,1
32.41,84.12,44.84,0
28.89,73.46,49.34,0
20.82,60.16,25.86,0
20.34,47.46,23.41,0
30.67,57.05,18.57,1
30.78,81.12,62.5,0
17.37,62.7,27.91,0
17.55,55.09,28.84,0
35.91,78.36,46.46,0
29.63,81.08,49.21,0
28.47,59.68,14.22,1
27.38,63.42,25.4,1
22.65,57.42,31.28,0
21.96,45.89,20.99,0
19.62,57.82,24.92,0
17.4,46.92,21.55,0
25.9,53.05,16.63,1
30.34,72.0,43.65,0
25.09,60.48,21.91,1
32.84,76.65,61.36,0
29.4,53.95,16.65,1
16.85,63.5,22.44,0
24.5,52.54,30.31,0
30.03,40.11,17.27,1
23.75,54.4,27.8,0
26.93,60.21,23.74,1
26.93,62.31,22.15,1
21.6,52.8,29.03,0
23.47,66.36,25.53,0
27.34,64.99,24.57,1
21.88,59.67,29.29,0
27.46,88.03,61.5,0
18.9,58.67,33.87,0
35.96,74.64,34.76,0
27.44,62.47,19.66,1
18.94,58.58,29.35,0
26.3,37.08,17.45,1
27.9,49.16,16.6,1
29.94,63.95,58.39,0
30.6,79.22,63.28,0
19.1,64.69,25.22,0
23.3,47.5,21.55,0
26.51,67.35,28.99,1
20.63,57.37,31.04,0
31.27,84.66,68.99,0
21.75,57.86,25.18,0
29.04,76.12,42.22,0
17.48,55.64,22.83,0
26.02,74.9,42.58,0
25.11,59.15,18.82,1
28.1,56.03,23.7,1
23.38,48.57,18.37,0
19.3,55.86,27.3,0
32.79,40.6,16.42,1
29.26,75.81,49.28,0
19.82,59.8,26.87,0
26.76,75.66,44.59,0
29.35,47.05,20.04,1
32.62,78.09,46.51,0
25.93,55.97,18.34,1
28.87,79.47,62.03,0
24.48,58.71,20.32,0
21.99,56.2,30.61,0
28.81,47.78,17.79,1
28.38,50.56,16.11,1
22.17,63.19,26.13,0
30.17,64.59,22.87,1
20.77,51.52,33.29,0
19.2,65.81,23.12,0
28.8,78.71,43.33,0
25.28,59.54,20.9,1
23.63,47.81,13.95,0
33.6,73.75,65.37,0
28.53,59.56,19.33,1
29.75,75.23,64.74,0
21.79,51.7,25.21,0
21.73,51.1,24.68,0
21.2,60.11,27.24,0
30.04,81.42,74.14,0
30.22,61.1,22.24,1
20.47,48.45,19.84,0
19.11,61.08,28.34,0
29.26,55.43,19.76,1
21.64,66.03,24.26,0
19.1,62.48,25.95,0
30.62,77.4,38.46,0
21.61,59.91,28.74,0
22.37,48.46,22.94,0
29.77,39.55,20.87,1
24.5,59.69,23.02,0
31.11,76.1,47.67,0
23.05,67.87,28.76,0
27.86,64.46,21.75,1
31.54,73.74,65.86,0
27.97,49.12,15.86,1
27.77,74.65,58.1,0
25.25,67.03,23.65,1
28.86,53.83,21.29,1
29.9,59.44,21.23,1
31.5,74.26,73.61,0
28.42,79.49,46.09,0
30.98,76.0,63.66,0
32.82,84.26,70.96,0
32.42,81.41,64.51,0
31.7,77.91,62.57,0
19.82,55.23,32.91,0
32.08,82.24,42.04,0
31.74,46.17,20.55,1
20.26,59.22,28.77,0
17.91,59.85,22.27,0
29.59,73.33,65.47,0
16.5,61.17,29.85,0
25.32,59.91,21.39,1
18.38,47.63,20.73,0
30.4,65.03,61.2,0
31.85,85.56,62.35,0
27.24,57.26,23.4,1
29.27,79.3,54.49,0
30.44,77.11,54.6,0
16.66,49.14,22.24,0
32.25,67.76,21.87,1
21.52,55.34,25.25,0
17.71,44.88,22.07,0
18.62,47.39,21.32,0
26.75,61.62,22.01,1
29.5,55.99,17.49,1
19.03,68.29,27.21,0
29.4,77.3,59.07,0
31.34,80.43,46.97,0
18.97,56.3,27.41,0
17.15,59.78,30.9,0
27.95,83.5,41.41,0
23.98,75.44,22.63,0
25.4,55.51,23.4,1
34.25,68.6,43.52,0
28.48,38.8,17.71,1
26.15,63.51,24.92,1
28.33,68.32,20.94,1
26.47,82.44,63.11,0
28.35,77.79,58.67,0
27.78,42.54,19.28,1
28.72,76.93,63.3,0
29.51,85.69,46.85,0
28.02,54.26,25.69,1
27.93,79.54,68.73,0
27.14,68.92,18.81,1
28.29,77.63,43.65,0
20.38,67.51,26.5,0
24.67,60.12,18.2,0
31.33,72.52,62.15,0
30.1,76.92,44.07,0
26.33,48.42,17.35,1
26.65,76.02,64.61,0
21.22,48.47,20.82,0
33.41,78.21,39.56,0
20.5,37.51,21.89,0
18.16,40.94,23.7,0
30.52,57.7,22.63,1
28.72,70.95,45.98,0
30.3,82.51,37.23,0
20.57,38.2,18.42,0
25.5,45.15,18.38,1
31.06,84.04,60.95,0
27.66,56.25,19.46,1
24.02,51.76,17.55,0
26.17,47.21,20.9,1
23.0,56.66,29.87,0
23.46,53.99,14.47,0
30.74,81.95,68.94,0
28.05,53.44,24.32,1
20.84,41.46,27.91,0
24.59,56.11,21.79,0
20.01,46.69,23.64,0
28.13,80.76,67.82,0
26.13,52.04,18.84,1
28.74,78.56,47.33,0
30.7,66.44,46.85,0
29.33,74.38,64.52,0
22.49,52.65,17.83,0
27.69,54.09,24.24,1
25.48,60.5,21.24,1
30.41,74.55,63.21,0
24.59,75.55,70.91,0
18.33,52.83,18.85,0
33.24,90.98,62.42,0
18.42,46.42,21.82,0
28.84,54.33,22.75,1
27.3,81.72,62.23,0
19.48,48.88,24.6,0
30.39,60.32,20.33,1
21.93,60.43,28.56,0
18.36,48.22,23.49,0
31.45,82.36,55.21,0
21.47,45.41,23.74,0
27.98,82.88,63.96,0
30.28,83.97,58.08,0
21.06,41.7,19.57,0
23.03,45.6,25.09,0
27.78,82.0,44.89,0
26.75,48.89,16.25,1
20.6,62.04,28.03,0
32.12,48.81,14.62,1
25.11,46.67,18.68,1
17.65,48.36,17.76,0
27.92,83.87,65.03,0
20.5,58.44,28.51,0
23.24,71.04,21.42,0
28.66,41.84,13.97,1
18.39,61.91,22.82,0
34.78,76.8,46.79,0
18.87,45.54,20.78,0
31.75,81.94,66.36,0
19.71,60.33,28.52,0
33.33,81.72,71.52,0
19.51,41.54,17.43,0
31.1,71.55,69.68,0
20.41,49.35,23.21,0
32.13,46.5,17.15,1
31.56,74.1,70.52,0
28.52,63.04,24.7,1
30.48,76.42,72.36,0
16.79,52.09,27.11,0
23.26,58.96,19.45,0
27.06,78.75,58.71,0
20.79,46.27,17.85,0
30.67,62.51,23.71,1
28.35,69.77,42.45,0
20.16,51.4,25.59,0
31.79,59.9,27.07,1
21.25,61.12,29.02,0
24.57,68.7,73.74,0
28.91,61.75,19.25,1
30.76,78.78,67.0,0
30.51,77.86,72.03,0
19.28,41.86,25.8,0
30.04,72.12,66.7,0
26.62,77.95,37.56,0
22.32,47.19,21.03,0
31.35,82.05,56.67,0
27.56,49.58,21.96,1
19.47,42.64,22.33,0
24.51,52.97,16.2,0
25.88,64.08,18.83,1
19.36,44.12,21.02,0
30.86,48.62,15.98,1
34.15,70.05,53.01,0
30.15,82.62,56.83,0
28.23,59.34,26.9,1
23.42,59.68,25.78,0
34.31,42.19,18.38,1
27.71,39.76,17.4,1
20.43,55.85,20.73,0
25.44,62.4,19.68,1
26.81,57.72,24.28,1
34.66,81.57,74.35,0
27.32,42.29,17.69,1
29.49,83.67,40.93,0
16.44,49.07,28.72,0
29.49,63.85,23.22,1
25.23,47.12,17.53,1
30.51,41.93,18.6,1
18.46,54.41,26.3,0
20.92,46.91,13.62,0
25.77,68.97,40.97,0
25.67,59.1,18.19,1
25.64,64.27,24.34,1
30.32,47.56,15.79,1
30.33,74.53,52.47,0
31.7,56.59,22.28,1
33.98,84.53,67.95,0
23.45,55.96,25.29,0
33.57,45.78,20.17,1
31.39,74.2,60.08,0
30.79,47.14,15.77,1
20.36,49.97,19.01,0
19.42,49.68,18.92,0
23.43,42.31,17.84,0
30.76,77.11,64.9,0
32.74,74.37,50.34,0
30.72,80.32,42.15,0
32.15,79.63,40.78,0
28.77,60.13,24.32,1
18.19,45.14,25.77,0
30.59,47.35,22.52,1
30.2,80.45,73.18,0
25.17,56.08,18.24,1
23.06,52.13,19.25,0
26.11,51.76,14.39,1
19.39,63.24,28.09,0
27.27,77.08,63.22,0
25.55,58.31,20.81,1
29.53,57.4,17.4,1
20.15,59.21,25.4,0
23.56,50.55,26.02,0
26.88,77.49,66.28,0
34.16,74.61,53.29,0
22.77,42.68,21.06,0
33.71,74.36,51.8,0
24.45,51.12,16.49,0
24.75,52.79,16.01,0
29.4,63.97,22.03,1
20.77,41.93,18.91,0
19.33,54.85,28.77,0
22.73,50.14,17.77,0
20.48,64.23,26.29,0
22.39,53.62,19.94,0
31.35,76.29,46.13,0
29.34,40.16,16.3,1
24.94,59.51,22.83,0
31.7,85.62,63.17,0
29.87,68.24,20.42,1
22.81,48.38,20.9,0
31.81,60.49,19.54,1
29.17,61.78,23.89,1
26.91,59.97,17.69,1
30.0,70.93,33.64,0
25.48,55.12,20.4,1
28.37,75.91,42.01,0
19.71,49.94,23.9,0
24.4,44.54,15.81,0
25.93,49.28,16.32,1
21.42,47.37,15.94,0
32.08,70.63,51.97,0
29.88,82.62,49.75,0
32.62,86.06,52.05,0
26.64,78.55,47.53,0
30.61,31.9,22.01,1
19.91,50.74,30.18,0
34.89,80.49,66.32,0
23.61,44.27,18.4,0
23.17,42.54,16.58,0
22.91,61.27,31.3,0
18.58,59.35,30.01,0
18.56,49.34,24.35,0
31.96,72.28,72.36,0
28.42,77.38,63.22,0
30.83,75.22,59.03,0
28.11,72.51,71.53,0
25.91,59.2,20.39,1
28.06,75.2,42.09,0
32.61,80.28,51.66,0
28.56,45.59,22.04,1
33.74,75.47,66.24,0
27.24,60.18,24.18,1
29.44,84.39,60.63,0
22.5,48.26,23.92,0
19.87,62.18,28.47,0
27.73,79.07,48.49,0
25.57,69.29,20.44,1
27.63,60.0,24.03,1
28.83,74.17,57.59,0
20.28,43.7,26.96,0
29.37,51.0,16.36,1
28.68,46.61,16.69,1
29.02,82.76,47.43,0
32.47,80.62,43.49,0
29.95,45.18,19.7,1
26.28,43.9,18.24,1
35.26,78.78,61.94,0
22.43,44.95,25.25,0
28.28,76.83,61.29,0
31.17,39.51,13.48,1
21.3,64.38,26.4,0
23.5,47.12,18.63,0
17.0,58.24,22.75,0
29.36,90.06,71.61,0
30.53,48.19,17.95,1
30.21,75.67,43.37,0
23.57,74.51,57.21,0
19.44,41.77,22.63,0
29.13,47.36,19.88,1
30.4,66.41,66.76,0
24.56,62.26,23.07,0
21.53,59.03,27.12,0
23.75,63.54,19.35,0
20.66,45.49,19.14,0
31.52,81.68,50.34,0
24.01,60.51,23.43,0
27.03,78.32,37.76,0
29.55,45.77,19.84,1
29.3,70.96,64.23,0
27.56,79.92,69.1,0
28.67,76.0,23.84,1
23.45,46.93,16.33,0
31.73,73.03,46.35,0
33.7,73.71,63.01,0
31.79,80.35,43.79,0
21.5,53.19,22.58,0
33.74,76.34,62.31,0
16.81,49.97,20.31,0
25.28,42.34,19.25,1
29.64,79.44,45.68,0
17.1,54.98,18.69,0
19.48,44.11,25.91,0
26.16,60.65,22.52,1
17.08,50.37,26.98,0
18.45,48.05,23.22,0
26.61,59.43,20.01,1
18.78,59.82,26.54,0
18.93,45.98,22.74,0
32.24,63.75,19.62,1
24.09,73.76,44.06,0
27.03,76.19,24.17,1
18.56,37.7,22.21,0
20.21,46.25,26.49,0
25.22,49.75,20.12,1
20.27,54.28,27.17,0
17.92,59.79,29.34,0
27.8,84.16,64.17,0
27.52,76.45,58.01,0
25.92,52.0,15.03,1
31.91,55.94,22.95,1
27.67,76.98,53.81,0
27.19,47.57,20.53,1
30.3,71.51,49.5,0
28.26,80.06,60.34,0
34.01,77.86,60.59,0
33.49,46.35,20.38,1
27.43,52.38,18.38,1
35.41,77.23,46.11,0
27.19,52.09,24.35,1
32.39,76.98,69.38,0
22.36,57.85,18.27,0
30.01,87.28,38.2,0
29.44,50.24,20.22,1
18.2,65.24,23.2,0
19.67,60.54,29.21,0
25.63,63.03,17.42,1
21.41,67.44,28.66,0
26.71,49.06,16.45,1
28.23,60.21,18.9,1
29.65,81.8,37.37,0
31.28,50.67,17.6,1
19.99,44.51,24.11,0
25.7,68.89,23.71,1
26.07,67.01,21.62,1
29.73,53.71,22.27,1
32.94,60.74,21.92,1
24.86,51.0,16.48,0
19.77,39.42,19.41,0
31.68,77.95,65.04,0
24.16,70.8,57.29,0
20.01,44.75,20.59,0
16.39,59.26,23.3,0
29.38,75.99,37.8,0
29.65,75.42,64.21,0
21.4,47.04,22.85,0
19.19,42.22,23.11,0
27.05,56.45,19.94,1
29.06,73.99,43.33,0
27.21,68.05,64.08,0
18.78,50.44,22.89,0
21.58,53.88,20.91,0
31.02,78.3,43.49,0
18.41,43.56,22.07,0
23.84,60.35,17.2,0
28.65,53.96,19.51,1
25.08,45.29,14.98,1
31.65,83.35,62.59,0
26.7,50.1,16.65,1
26.05,71.99,60.23,0
25.49,84.98,55.37,0
17.15,56.71,27.5,0
19.55,44.13,20.49,0
25.71,46.64,22.98,1
19.49,47.67,22.59,0
27.39,62.62,28.87,1
23.0,47.74,23.34,0
30.15,86.35,45.31,0
31.3,88.49,43.83,0
33.52,77.28,44.63,0
29.36,49.63,16.18,1
28.08,55.03,16.02,1
31.43,71.11,71.06,0
22.08,59.64,25.05,0
30.18,62.37,17.09,1
19.18,50.3,23.57,0
19.99,61.38,27.39,0
29.88,40.53,14.71,1
31.04,74.23,62.33,0
19.47,62.92,29.22,0
26.46,46.71,15.4,1
29.94,52.41,21.46,1
27.24,81.53,63.78,0
26.94,64.27,22.42,1
31.23,67.16,24.13,1
28.02,71.48,23.72,1
18.45,39.93,24.77,0
23.65,75.93,62.62,0
34.57,76.92,61.55,0
27.76,58.96,24.94,1
29.91,78.85,43.58,0
21.91,66.62,25.77,0
21.41,59.48,29.4,0
30.26,42.08,18.52,1
28.1,60.13,22.15,1
26.97,57.87,20.76,1
17.3,61.34,24.06,0
28.03,79.23,46.43,0
32.23,77.13,62.55,0
23.67,50.48,15.48,0
27.84,66.97,23.16,1
27.54,45.43,15.54,1
21.18,57.05,28.4,0
18.49,66.34,27.74,0
26.82,74.45,68.39,0
18.81,41.7,19.81,0
20.04,47.52,23.02,0
22.7,40.07,22.33,0
28.88,76.86,40.56,0
27.84,74.82,52.07,0
26.31,66.26,20.95,1
27.75,59.44,24.57,1
18.78,66.6,25.15,0
19.02,49.28,23.8,0
18.73,50.85,21.62,0
28.1,84.21,54.18,0
33.29,85.69,44.15,0
18.1,56.95,25.37,0
30.77,88.62,44.65,0
17.04,64.64,28.44,0
29.53,77.07,72.17,0
26.03,56.55,25.05,1
24.59,59.13,22.43,0
19.41,48.81,20.97,0
20.25,54.46,30.36,0
32.19,80.51,47.3,0
32.8,81.23,66.01,0
30.9,54.49,26.3,1
28.49,75.58,48.78,0
16.64,58.58,24.92,0
26.62,70.93,26.48,1
28.78,79.49,59.8,0
24.87,54.69,23.11,0
28.5,48.2,18.65,1
17.55,54.18,32.53,0
35.08,67.17,38.63,0
29.16,74.13,43.26,0
28.8,42.41,19.05,1
28.49,78.01,66.02,0
25.63,47.81,16.02,1
20.48,45.23,20.93,0
30.05,71.54,49.71,0
27.01,44.23,18.02,1
16.02,52.19,23.39,0
21.26,61.74,26.21,0
21.49,50.57,19.78,0
28.48,81.12,45.34,0
27.38,49.15,16.38,1
29.81,52.87,20.7,1
19.77,48.09,21.8,0
26.06,71.44,15.19,1
19.27,58.77,28.69,0
19.71,53.75,20.71,0
24.13,69.29,26.29,0
31.2,82.13,63.59,0
31.7,80.05,44.16,0
29.23,54.93,21.44,1
32.77,73.9,46.69,0
32.84,79.22,64.6,0
19.4,61.74,30.17,0
20.06,60.36,24.65,0
19.0,45.79,25.5,0
25.78,58.2,26.46,1
28.96,62.51,25.57,1
25.45,72.71,63.92,0
29.69,61.08,23.8,1
24.7,39.9,13.81,0
22.4,54.73,20.54,0
23.17,56.77,25.36,0
20.92,39.63,24.07,0
24.9,62.47,24.44,0
25.87,81.73,40.11,0
27.71,75.81,71.16,0
29.49,81.56,46.8,0
17.0,44.94,22.4,0
24.7,53.42,12.47,0
31.78,83.63,44.82,0
33.29,84.39,61.04,0
22.02,42.8,22.25,0
32.29,79.38,39.6,0
31.93,76.54,66.16,0
26.25,52.76,16.1,1
31.2,55.61,23.49,1
28.49,72.78,23.16,1
30.56,78.62,67.61,0
28.24,55.05,21.98,1
19.16,44.08,22.41,0
27.67,49.26,21.32,1
33.82,73.4,60.3,0
29.1,76.98,45.12,0
26.68,39.67,18.39,1
21.21,62.88,28.07,0
27.67,59.2,17.03,1
30.07,80.68,43.39,0
32.9,62.75,24.35,1
26.96,70.14,43.38,0
29.43,56.55,26.5,1
21.86,57.91,25.4,0
26.7,43.44,13.82,1
28.12,58.37,19.33,1
27.05,76.07,39.97,0
29.7,79.03,53.12,0
26.12,51.96,19.56,1
25.43,49.27,24.88,1
32.21,72.7,43.08,0
16.44,43.8,22.7,0
20.92,50.51,25.97,0
20.05,63.81,28.52,0
25.32,51.85,18.12,1
23.98,50.89,21.9,0
20.52,59.71,26.81,0
16.6,42.27,20.14,0
25.98,62.32,24.2,1
29.81,60.2,18.26,1
21.06,57.71,22.74,0
26.21,50.88,20.24,1
21.17,56.24,28.15,0
28.36,75.78,52.97,0
25.1,44.24,23.09,1
20.86,49.93,27.93,0
20.16,55.3,30.12,0
21.41,38.39,23.29,0
31.52,47.68,11.1,1
31.39,76.79,60.99,0
28.79,42.62,12.85,1
31.44,75.25,65.1,0
19.37,51.72,20.41,0
20.78,37.95,22.1,0
22.08,43.66,13.64,0
28.89,78.63,54.39,0
32.13,81.93,41.43,0
21.63,57.54,18.97,0
25.55,76.11,66.71,0
19.67,38.57,26.27,0
34.57,44.32,18.44,1
25.2,49.61,21.24,1
18.13,44.41,20.8,0
24.5,41.0,17.52,0
24.76,54.23,18.44,0
31.83,53.31,16.94,1
31.21,87.27,52.33,0
21.21,54.54,21.23,0
25.81,60.23,23.32,1
29.29,73.03,23.47,1
28.92,67.84,26.07,1
28.44,63.25,23.57,1
20.55,46.99,17.29,0
32.09,42.64,16.89,1
21.79,55.1,23.13,0
29.94,78.49,43.61,0
28.89,60.76,23.39,1
20.56,62.25,28.23,0
35.54,77.18,65.02,0
26.22,45.98,21.15,1
27.27,85.89,39.99,0
18.09,61.66,30.63,0
25.17,51.41,16.57,1
28.2,55.11,19.85,1
26.26,65.09,23.29,1
25.76,60.21,23.61,1
29.04,90.82,42.18,0
18.53,58.89,25.38,0
29.83,50.38,20.52,1
20.62,71.3,28.89,0
29.24,92.41,63.69,0
17.0,55.14,23.9,0
35.79,80.81,45.93,0
31.9,71.38,69.46,0
22.49,47.41,20.94,0
20.33,52.89,24.99,0
34.2,72.54,60.97,0
17.88,58.01,25.0,0
30.18,81.81,45.21,0
33.0,78.2,42.31,0
19.85,59.18,30.03,0
20.71,70.31,29.94,0
26.83,67.91,60.37,0
20.93,61.12,25.55,0
27.61,75.07,47.46,0
33.2,77.65,33.08,0
34.24,79.89,68.52,0
17.35,55.67,22.59,0
25.08,38.71,9.91,1
26.86,80.37,70.76,0
20.34,70.51,25.5,0
31.22,78.54,60.06,0
29.77,62.61,22.78,1
35.32,61.69,20.48,1
27.08,69.59,63.7,0
30.5,83.77,71.5,0
32.03,69.95,46.69,0
18.13,43.63,24.3,0
19.94,44.37,19.54,0
30.56,76.76,44.75,0
21.27,68.7,29.78,0
34.01,75.78,63.29,0
30.05,86.23,46.36,0
28.1,59.18,25.03,1
29.0,48.42,23.79,1
32.6,74.37,61.73,0
26.83,53.01,17.47,1
17.62,58.06,29.61,0
31.09,55.81,19.56,1
16.93,45.33,20.04,0
21.85,56.37,24.25,0
